case,split,tau,ssa,hg_g,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,surface_albedo_for_delta_join,samples,seed,max_scatters,batch_samples,cuda_backend,cuda_device,cuda_directional_brf,cuda_standard_error_brf,cuda_ci95_low_brf,cuda_ci95_high_brf,cuda_ci95_halfwidth_brf,cuda_truncated_paths,cuda_truncated_fraction,analytic_hg_single_directional_brf,cuda_directional_higher_brf,legacy_hg_proxy_directional_brf_octave1,legacy_hg_proxy_directional_brf_octave6,legacy_hg_proxy_directional_higher_brf,effective_alpha_unclamped,effective_alpha_informative,calibration_alpha_bounded,predicted_directional_brf,directional_residual_brf,directional_abs_residual_brf,directional_abs_residual_outside_mc95,directional_acceptance_tolerance_brf,directional_acceptance_pass,delta_phase_case,delta_hemispheric_toa_reflectance,delta_hemispheric_first_reflectance,delta_hemispheric_higher_reflectance,delta_hemispheric_bottom_direct_transmittance,delta_hemispheric_bottom_diffuse_transmittance,delta_hemispheric_atmosphere_absorptance,delta_hemispheric_energy_sum,observable_contract
ccf_v1_0060,calibration,0,0.999,0.84999999999999998,65,40,180,0,262144,5999168895323013141,32,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0,0,0,0,0,0,0,0,0,0,0,0,,false,0.63179870842748886,0,0,0,0,0.0050000000000000001,true,forward-stress,0,0,0,1,0,0,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0061,calibration,0,0.999,0.84999999999999998,65,65,0,0,262144,5999168895323013141,32,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0,0,0,0,0,0,0,0,0,0,0,0,,false,0.63179870842748886,0,0,0,0,0.0050000000000000001,true,forward-stress,0,0,0,1,0,0,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0062,calibration,0,0.999,0.84999999999999998,65,65,90,0,262144,5999168895323013141,32,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0,0,0,0,0,0,0,0,0,0,0,0,,false,0.63179870842748886,0,0,0,0,0.0050000000000000001,true,forward-stress,0,0,0,1,0,0,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0063,calibration,0,0.999,0.84999999999999998,65,65,180,0,262144,5999168895323013141,32,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0,0,0,0,0,0,0,0,0,0,0,0,,false,0.63179870842748886,0,0,0,0,0.0050000000000000001,true,forward-stress,0,0,0,1,0,0,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0064,calibration,0.01,0.999,0.66500000000000004,30,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00039400135399337877,2.4246460858570803e-06,0.0003892490476650989,0.00039875366032165863,4.7523063282798651e-06,0,0,0.00038088927169581264,1.3112082297566134e-05,0.00038127054223805059,0.00039134536163697511,1.0074819398924525e-05,1.3014707041761795,true,0.63179870842748886,0.00038725452957969337,-6.7468244136853961e-06,6.7468244136853961e-06,1.994518085405531e-06,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0065,calibration,0.01,0.999,0.66500000000000004,30,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00082769512438543233,3.8484781425205451e-06,0.00082015210722609204,0.00083523814154477262,7.5430171593402926e-06,0,0,0.0007937970015494297,3.3898122836002634e-05,0.00079459159314257226,0.00081314198128351741,1.8550388140945156e-05,1.8273538310059048,true,0.63179870842748886,0.00080551711281770749,-2.2178011567724836e-05,2.2178011567724836e-05,1.4634994408384543e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0066,angular-holdout,0.01,0.999,0.66500000000000004,30,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00060813966331359649,2.7790531007701032e-06,0.00060269271923608708,0.00061358660739110589,5.4469440775094073e-06,0,0,0.00058524288518951525,2.2896778124081234e-05,0.00058582871390341863,0.00060069804220942702,1.4869328306008392e-05,1.5398663377974586,true,0.63179870842748886,0.00059463730760843565,-1.3502355705160836e-05,1.3502355705160836e-05,8.0554116276514284e-06,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0067,calibration,0.01,0.999,0.66500000000000004,30,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00047139283338750755,2.1524270371222392e-06,0.00046717407639474795,0.00047561159038026716,4.2187569927596064e-06,0,0,0.00045433021805484525,1.7062615332662299e-05,0.00045478500305790308,0.00046704929859617869,1.2264295538275604e-05,1.3912430012316348,true,0.63179870842748886,0.0004620787841357008,-9.3140492518067474e-06,9.3140492518067474e-06,5.0952922590471409e-06,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0068,calibration,0.01,0.999,0.66500000000000004,30,65,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0025819868557489536,8.9627855266794578e-06,0.0025644197961166618,0.0025995539153812453,1.7567059632291743e-05,0,0,0.0024484769798262412,0.00013350987592271237,0.0024509279077339751,0.0024987765232913034,4.7848615557328274e-05,2.7902557757967275,true,0.63179870842748886,0.0024787076733354045,-0.00010327918241354907,0.00010327918241354907,8.5712122781257324e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0069,calibration,0.01,0.999,0.66500000000000004,30,65,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0014706007458095206,5.1986295991751461e-06,0.0014604114317951372,0.0014807900598239039,1.0189314014383364e-05,0,0,0.0013959290392015148,7.4671706608005727e-05,0.001397326365567082,0.001430186059674347,3.2859694107265037e-05,2.2724407100155068,true,0.63179870842748886,0.0014166897514978072,-5.3910994311713372e-05,5.3910994311713372e-05,4.3721680297330008e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0070,calibration,0.01,0.999,0.66500000000000004,30,65,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0009767215068809355,3.4744193209129795e-06,0.00096991164501194604,0.00098353136874992485,6.8098618689894615e-06,0,0,0.00092842087021286304,4.8300636668072465e-05,0.00092935022043329619,0.00095369463059780579,2.4344410164509598e-05,1.9840545053947274,true,0.63179870842748886,0.00094380163711222926,-3.2919869768706237e-05,3.2919869768706237e-05,2.6110007899716775e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0012911393135187281,0.0012794003101846778,1.1739003334050244e-05,0.99357499190004073,0.0051223032841000169,1.1565502340493694e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0071,angular-holdout,0.01,0.999,0.66500000000000004,50,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00063813779511190654,3.7791895247117697e-06,0.00063073058364347147,0.0006455450065803416,7.4072114684350671e-06,0,0,0.00061458238063622221,2.3555414475684325e-05,0.00061519757821443678,0.00063213195473224798,1.6934376517811203e-05,1.3909820920132052,true,0.63179870842748886,0.00062528149784820016,-1.2856297263706381e-05,1.2856297263706381e-05,5.4490857952713134e-06,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0072,angular-holdout,0.01,0.999,0.66500000000000004,50,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.001690224494507353,8.12534383337587e-06,0.0016742988205939362,0.0017061501684207698,1.5925673913416791e-05,0,0,0.0016102581096366778,7.9966384870675151e-05,0.001611869979616294,0.001647743676554288,3.5873696937993929e-05,2.229109116043809,true,0.63179870842748886,0.0016329230650286215,-5.7301429478731495e-05,5.7301429478731495e-05,4.1375755565314703e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0073,angular-holdout,0.01,0.999,0.66500000000000004,50,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00096056047731371671,4.7625610427838916e-06,0.00095122585766986025,0.00096989509695757318,9.3346196438564644e-06,0,0,0.00091835253997124891,4.2207937342467802e-05,0.0009192718117830319,0.00094367046792001379,2.4398656136981898e-05,1.7299287758103921,true,0.63179870842748886,0.00093376757940596055,-2.6792897907756161e-05,2.6792897907756161e-05,1.7458278263899696e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0074,angular-holdout,0.01,0.999,0.66500000000000004,50,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00063738044612237136,3.263799008413531e-06,0.00063098340006588081,0.0006437774921788619,6.397046056490544e-06,0,0,0.00061089674148122851,2.6483704641142849e-05,0.00061150824973095941,0.00062947432544992513,1.7966075718965722e-05,1.4740951254694741,true,0.63179870842748886,0.0006222476849159815,-1.5132761206389862e-05,1.5132761206389862e-05,8.7357151498993185e-06,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0075,angular-holdout,0.01,0.999,0.66500000000000004,50,65,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0064358885752078838,2.2100475473820935e-05,0.0063925716432791943,0.0064792055071365732,4.3316931928689441e-05,0,0,0.0060901868966858636,0.00034570167852202016,0.0060962831798657283,0.0061962164813526141,9.993330148688577e-05,3.4593241029606787,true,0.63179870842748886,0.0061533246274941729,-0.00028256394771371089,0.00028256394771371089,0.00023924701578502145,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0076,angular-holdout,0.01,0.999,0.66500000000000004,50,65,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0021974655520931633,7.8470894784644171e-06,0.0021820852567153732,0.0022128458474709534,1.5380295377790103e-05,0,0,0.0020762382403002361,0.00012122731179292721,0.0020783165568570927,0.0021299559386827745,5.1639381825681775e-05,2.3475748064171698,true,0.63179870842748886,0.0021088639350416959,-8.8601617051467432e-05,8.8601617051467432e-05,7.3221321673677328e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0077,angular-holdout,0.01,0.999,0.66500000000000004,50,65,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0011813941852545243,4.5742622035675796e-06,0.0011724286313355319,0.0011903597391735167,8.9655539189923729e-06,0,0,0.0011167473525563524,6.4646832698171935e-05,0.0011178652177741264,0.0011505940437152615,3.2728825941135027e-05,1.9752261451248989,true,0.63179870842748886,0.0011374253825143096,-4.396880274021471e-05,4.396880274021471e-05,3.5003248821222337e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.0024021432655652116,0.0023850683274233052,1.7074938141906342e-05,0.99135328139633683,0.0062290105881875751,1.5564749910379483e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0078,calibration,0.01,0.999,0.66500000000000004,65,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0011931765560720268,7.5718151611435284e-06,0.0011783357983561854,0.0012080173137878681,1.4840757715841365e-05,0,0,0.0011423014143193775,5.0875141752649254e-05,0.001143444859178556,0.0011813627544236206,3.7917895245064654e-05,1.3417185058358718,true,0.63179870842748886,0.0011662578915614982,-2.6918664510528541e-05,2.6918664510528541e-05,1.2077906794687177e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0079,calibration,0.01,0.999,0.66500000000000004,65,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.003879101357446776,1.9418860519075196e-05,0.0038410403908293888,0.0039171623240641636,3.8060966617387611e-05,0,0,0.0036720870768311357,0.00020701428061564026,0.0036757628396708068,0.0037645957762248577,8.8832936554050952e-05,2.3303775451538868,true,0.63179870842748886,0.0037282116114118061,-0.00015088974603496988,0.00015088974603496988,0.00011282877941758227,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0080,angular-holdout,0.01,0.999,0.66500000000000004,65,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0017384755452894078,9.4860129963434054e-06,0.0017198829598165748,0.0017570681307622407,1.8592585472832976e-05,0,0,0.0016484472996359577,9.0028245653450082e-05,0.0016500973970329908,0.0017031988209902946,5.3101423957303785e-05,1.6954017226701363,true,0.63179870842748886,0.0016819967107078427,-5.6478834581565095e-05,5.6478834581565095e-05,3.7886249108732119e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0081,calibration,0.01,0.999,0.66500000000000004,65,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0010302994504890978,5.8595015255843578e-06,0.0010188148274989524,0.0010417840734792431,1.1484622990145339e-05,0,0,0.00098069016796960415,4.9609282519493631e-05,0.00098167183980941357,0.0010179270915465757,3.625525173716216e-05,1.3683336935333812,true,0.63179870842748886,0.0010035961891908566,-2.6703261298241174e-05,2.6703261298241174e-05,1.5218638308095835e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0082,calibration,0.01,0.999,0.66500000000000004,65,65,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.017884705049444144,6.1253341608437587e-05,0.017764648499891605,0.018004761598996683,0.00012005654955253922,0,0,0.016924773934935931,0.00095993111450821261,0.016941715650586518,0.01719855587431629,0.00025684022372977205,3.7374640956479617,true,0.63179870842748886,0.017087045256560629,-0.00079765979288351496,0.00079765979288351496,0.00067760324333097574,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0083,calibration,0.01,0.999,0.66500000000000004,65,65,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0037325532478193401,1.4435589290598526e-05,0.0037042594928097671,0.0037608470028289132,2.8293755009573072e-05,0,0,0.0034991056364581902,0.00023344761136114998,0.0035026082447028929,0.0036096573878271923,0.00010704914312429942,2.1807517981725812,true,0.63179870842748886,0.0035667391468223921,-0.00016581410099694802,0.00016581410099694802,0.00013752034598737495,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0084,calibration,0.01,0.999,0.66500000000000004,65,65,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0017625325705073504,7.9486679611067795e-06,0.0017469531813035812,0.0017781119597111196,1.5579389203769197e-05,0,0,0.0016504012809583286,0.00011213128954902182,0.0016520533342926208,0.001713980626048615,6.1927291755994179e-05,1.8106926101474186,true,0.63179870842748886,0.0016895268639061779,-7.300570660117244e-05,7.300570660117244e-05,5.7426317397403243e-05,0.0050000000000000001,true,ice-dual-hg-moment,0.004639943070081325,0.0046121253016891623,2.7817768392162691e-05,0.98687830520470177,0.0084581316784398588,2.3620046777028669e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0085,calibration,0.01,0.999,0.75,30,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00026456728666833095,1.5203360444093684e-06,0.00026158742802128858,0.00026754714531537332,2.9798586470423699e-06,0,0,0.00025785950861098665,6.7077780573443035e-06,0.0002581176262372239,0.00026702686849745799,8.9092422602340959e-06,0.75290107299967535,true,0.63179870842748886,0.00026348835636407013,-1.0789303042608241e-06,1.0789303042608241e-06,0,0.0050000000000000001,true,liquid-dual-hg-moment,0.00090242115048670224,0.00089553339473736119,6.8877557493410551e-06,0.99495446166083101,0.0041315556875838703,1.1561501098489302e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0086,calibration,0.01,0.999,0.75,30,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00056345745429544963,2.711037412601856e-06,0.00055814382096674997,0.00056877108762414929,5.3136333286996594e-06,0,0,0.00054409440651650932,1.9363047778940307e-05,0.00054463904556207134,0.00056144937132107957,1.6810325759008225e-05,1.1518544052344817,true,0.63179870842748886,0.00055471514861929602,-8.7423056761536111e-06,8.7423056761536111e-06,3.4286723474539517e-06,0.0050000000000000001,true,liquid-dual-hg-moment,0.00090242115048670224,0.00089553339473736119,6.8877557493410551e-06,0.99495446166083101,0.0041315556875838703,1.1561501098489302e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0087,angular-holdout,0.01,0.999,0.75,30,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00041051927939273104,1.8498900273003941e-06,0.00040689349493922228,0.0004141450638462398,3.625784453508763e-06,0,0,0.00039775311310057902,1.2766166292152025e-05,0.00039815126436494391,0.00041140739221489134,1.3256127849947436e-05,0.96303886298159425,true,0.63179870842748886,0.00040612831755492546,-4.3909618378055863e-06,4.3909618378055863e-06,7.6517738429682323e-07,0.0050000000000000001,true,liquid-dual-hg-moment,0.00090242115048670224,0.00089553339473736119,6.8877557493410551e-06,0.99495446166083101,0.0041315556875838703,1.1561501098489302e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0088,calibration,0.01,0.999,0.75,30,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.00031687146017723571,1.4675440413494702e-06,0.00031399507385619077,0.00031974784649828065,2.8763863210449418e-06,0,0,0.00030698649745370185,9.8849627235338567e-06,0.00030729379124494677,0.00031809415575742507,1.0800364512478298e-05,0.91524343572970857,true,0.63179870842748886,0.00031381015380323174,-3.0613063740039695e-06,3.0613063740039695e-06,1.8492005295902766e-07,0.0050000000000000001,true,liquid-dual-hg-moment,0.00090242115048670224,0.00089553339473736119,6.8877557493410551e-06,0.99495446166083101,0.0041315556875838703,1.1561501098489302e-05,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
