case,split,tau,ssa,phase_profile,phase_model,phase_lobe1_g,phase_lobe2_g,phase_lobe1_weight,phase_first_moment,surface_albedo,lower_boundary,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,samples,seed,max_scatters,batch_samples,depth_bins,report_forward_flux,holdout_albedo,holdout_geometry,holdout_phase_shape,holdout_absorption,convergence_pair,required_oracle_features,runnable_with_current_oracle
ccf_v2_0636,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0637,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0638,albedo-extrapolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0639,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0640,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0641,albedo-extrapolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0642,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0643,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0644,albedo-extrapolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0645,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0646,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0647,albedo-extrapolation-holdout+angular-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0648,albedo-extrapolation-holdout,0.29999999999999999,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0649,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0650,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0651,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0652,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0653,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0654,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0655,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0656,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0657,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0658,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0659,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0660,albedo-extrapolation-holdout+phase-shape-holdout,0.29999999999999999,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0661,albedo-extrapolation-holdout,3,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0662,albedo-extrapolation-holdout+angular-holdout,3,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0663,albedo-extrapolation-holdout,3,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0664,albedo-extrapolation-holdout,3,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0665,albedo-extrapolation-holdout+angular-holdout,3,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0666,albedo-extrapolation-holdout,3,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0667,albedo-extrapolation-holdout,3,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0668,albedo-extrapolation-holdout+angular-holdout,3,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0669,albedo-extrapolation-holdout,3,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0670,albedo-extrapolation-holdout,3,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0671,albedo-extrapolation-holdout+angular-holdout,3,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0672,albedo-extrapolation-holdout,3,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0673,albedo-extrapolation-holdout,3,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0674,albedo-extrapolation-holdout+angular-holdout,3,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0675,albedo-extrapolation-holdout,3,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0676,albedo-extrapolation-holdout,3,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0677,albedo-extrapolation-holdout+angular-holdout,3,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0678,albedo-extrapolation-holdout,3,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0679,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0680,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,3,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0681,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0682,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0683,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,3,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0684,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0685,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0686,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,3,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0687,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0688,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0689,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,3,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0690,albedo-extrapolation-holdout+phase-shape-holdout,3,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0691,albedo-extrapolation-holdout,10,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0692,albedo-extrapolation-holdout+angular-holdout,10,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0693,albedo-extrapolation-holdout,10,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0694,albedo-extrapolation-holdout,10,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0695,albedo-extrapolation-holdout+angular-holdout,10,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0696,albedo-extrapolation-holdout,10,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0697,albedo-extrapolation-holdout,10,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0698,albedo-extrapolation-holdout+angular-holdout,10,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0699,albedo-extrapolation-holdout,10,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0700,albedo-extrapolation-holdout,10,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0701,albedo-extrapolation-holdout+angular-holdout,10,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0702,albedo-extrapolation-holdout,10,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0703,albedo-extrapolation-holdout,10,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0704,albedo-extrapolation-holdout+angular-holdout,10,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0705,albedo-extrapolation-holdout,10,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0706,albedo-extrapolation-holdout,10,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0707,albedo-extrapolation-holdout+angular-holdout,10,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0708,albedo-extrapolation-holdout,10,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,false,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0709,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0710,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,10,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0711,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0712,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0713,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,10,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
