# GOES-R ABI FM4 SRF ch 064 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.6962820       14362.0      0.00328400
  0.6963300       14361.0      0.00322900
  0.6963790       14360.0      0.00317600
  0.6964270       14359.0      0.00312300
  0.6964760       14358.0      0.00307000
  0.6965240       14357.0      0.00301800
  0.6965730       14356.0      0.00296700
  0.6966210       14355.0      0.00291700
  0.6966700       14354.0      0.00286700
  0.6967180       14353.0      0.00281800
  0.6967670       14352.0      0.00276900
  0.6968160       14351.0      0.00272100
  0.6968640       14350.0      0.00267300
  0.6969130       14349.0      0.00262700
  0.6969610       14348.0      0.00258000
  0.6970100       14347.0      0.00253700
  0.6970580       14346.0      0.00249700
  0.6971070       14345.0      0.00245600
  0.6971560       14344.0      0.00241600
  0.6972040       14343.0      0.00237600
  0.6972530       14342.0      0.00233700
  0.6973010       14341.0      0.00229800
  0.6973500       14340.0      0.00225900
  0.6973990       14339.0      0.00222100
  0.6974470       14338.0      0.00218300
  0.6974960       14337.0      0.00214600
  0.6975450       14336.0      0.00210900
  0.6975930       14335.0      0.00207300
  0.6976420       14334.0      0.00203700
  0.6976910       14333.0      0.00200200
  0.6977390       14332.0      0.00196700
  0.6977880       14331.0      0.00193300
  0.6978370       14330.0      0.00190000
  0.6978850       14329.0      0.00186700
  0.6979340       14328.0      0.00183500
  0.6979830       14327.0      0.00180500
  0.6980320       14326.0      0.00177800
  0.6980800       14325.0      0.00175100
  0.6981290       14324.0      0.00172500
  0.6981780       14323.0      0.00169900
  0.6982270       14322.0      0.00167300
  0.6982750       14321.0      0.00164800
  0.6983240       14320.0      0.00162300
  0.6983730       14319.0      0.00159800
  0.6984220       14318.0      0.00157300
  0.6984700       14317.0      0.00154900
  0.6985190       14316.0      0.00152500
  0.6985680       14315.0      0.00150200
  0.6986170       14314.0      0.00147900
  0.6986660       14313.0      0.00145600
  0.6987140       14312.0      0.00143300
  0.6987630       14311.0      0.00141100
  0.6988120       14310.0      0.00138900
  0.6988610       14309.0      0.00136700
  0.6989100       14308.0      0.00134500
  0.6989590       14307.0      0.00132400
  0.6990070       14306.0      0.00130400
  0.6990560       14305.0      0.00128600
  0.6991050       14304.0      0.00126700
  0.6991540       14303.0      0.00124900
  0.6992030       14302.0      0.00123000
  0.6992520       14301.0      0.00121200
  0.6993010       14300.0      0.00119400
  0.6993500       14299.0      0.00117600
  0.6993990       14298.0      0.00115900
  0.6994470       14297.0      0.00114100
  0.6994960       14296.0      0.00112400
  0.6995450       14295.0      0.00110700
  0.6995940       14294.0      0.00109000
  0.6996430       14293.0      0.00107400
  0.6996920       14292.0      0.00105700
  0.6997410       14291.0      0.00104100
  0.6997900       14290.0      0.00102600
  0.6998390       14289.0      0.00101000
