case_id,palette,base_luminance,sun_elevation_deg,slope_toward_sun_deg,local_mu,illumination_factor,albedo_r,albedo_g,albedo_b,albedo_y,input_r,input_g,input_b,input_y,identity_r,identity_g,identity_b,identity_y,sza_applied_gain,sza_r,sza_g,sza_b,sza_y,toe_applied_gain,toe_r,toe_g,toe_b,toe_y,combined_sza_gain,combined_toe_gain,combined_effective_gain,combined_r,combined_g,combined_b,combined_y,max_chroma_error
201,forest,0.02,40,-20,0.342020143326,0.460456517527,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0065294457959,0.0105313641869,0.00400191839104,0.00920913035054,0.0065294457959,0.0105313641869,0.00400191839104,0.00920913035054,1.34729635533,0.00879709852317,0.0141888685858,0.00539177006259,0.0124074277571,1.5,0.00979416869385,0.0157970462804,0.00600287758656,0.0138136955258,1.34729635533,1.5,2.020944533,0.0131956477848,0.0212833028786,0.00808765509388,0.0186111416356,2.77555756156e-17
202,forest,0.02,40,0,0.642787609687,0.707085839943,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0100267419164,0.0161721643813,0.00614542246488,0.0141417167989,0.0100267419164,0.0161721643813,0.00614542246488,0.0141417167989,1.34729635533,0.0135089928398,0.0217886981287,0.00827970528892,0.0190530835013,1.5,0.0150401128746,0.0242582465719,0.00921813369732,0.0212125751983,1.34729635533,1.5,2.020944533,0.0202634892597,0.0326830471931,0.0124195579334,0.0285796252519,5.55111512313e-17
203,forest,0.02,40,20,0.866025403784,0.890140831103,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0126225302198,0.0203589197094,0.00773638948958,0.0178028166221,0.0126225302198,0.0203589197094,0.00773638948958,0.0178028166221,1.34729635533,0.0170062889603,0.027429498323,0.0104232093628,0.0239856699496,1.5,0.0189337953298,0.0305383795641,0.0116045842344,0.0267042249331,1.34729635533,1.5,2.020944533,0.0255094334404,0.0411442474846,0.0156348140441,0.0359785049244,2.77555756156e-17
204,forest,0.02,50,-20,0.5,0.59,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.00836642087351,0.0134942272153,0.00512780634183,0.0118,0.00836642087351,0.0134942272153,0.00512780634183,0.0118,1.13051587485,0.00945837161316,0.0152554380857,0.00579706647258,0.0133400873232,1.5,0.0125496313103,0.020241340823,0.00769170951274,0.0177,1.13051587485,1.5,1.69577381227,0.0141875574197,0.0228831571286,0.00869559970887,0.0200101309848,5.55111512313e-17
205,forest,0.02,50,0,0.766044443119,0.808156443358,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0114599609098,0.018483807919,0.00702384700922,0.0161631288672,0.0114599609098,0.018483807919,0.00702384700922,0.0161631288672,1.13051587485,0.0129556677336,0.0208962382801,0.00794057054642,0.0182726737715,1.5,0.0171899413647,0.0277257118785,0.0105357705138,0.0242446933007,1.13051587485,1.5,1.69577381227,0.0194335016004,0.0313443574201,0.0119108558196,0.0274090106573,5.55111512313e-17
206,forest,0.02,50,20,0.939692620786,0.950547949044,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0134791257664,0.0217405254296,0.00826139966326,0.0190109589809,0.0134791257664,0.0217405254296,0.00826139966326,0.0190109589809,1.13051587485,0.0152383656579,0.0245780091257,0.00933964346777,0.021492190924,1.5,0.0202186886496,0.0326107881444,0.0123920994949,0.0285164384713,1.13051587485,1.5,1.69577381227,0.0228575484869,0.0368670136886,0.0140094652017,0.0322382863859,5.55111512313e-17
207,forest,0.02,59.999,-20,0.642774239591,0.707074876465,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0100265864501,0.0161719136293,0.00614532717912,0.0141414975293,0.0100265864501,0.0161719136293,0.00614532717912,0.0141414975293,1.00001007692,0.0100266874872,0.0161720765923,0.00614538910508,0.014141640032,1.5,0.0150398796752,0.0242578704439,0.00921799076869,0.0212122462939,1.00001007692,1.5,1.50001511538,0.0150400312308,0.0242581148885,0.00921808365761,0.021212460048,2.77555756156e-17
208,forest,0.02,59.999,0,0.866016677006,0.890133675145,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0126224287457,0.0203587560414,0.00773632729574,0.0178026735029,0.0126224287457,0.0203587560414,0.00773632729574,0.0178026735029,1.00001007692,0.0126225559408,0.0203589611949,0.00773640525407,0.017802852899,1.5,0.0189336431185,0.0305381340621,0.0116044909436,0.0267040102544,1.00001007692,1.5,1.50001511538,0.0189338339113,0.0305384417924,0.0116046078811,0.0267042793484,5.55111512313e-17
209,forest,0.02,59.999,20,0.98480472213,0.987539872146,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0140036850843,0.0225865888457,0.00858290376136,0.0197507974429,0.0140036850843,0.0225865888457,0.00858290376136,0.0197507974429,1.00001007692,0.0140038261983,0.0225868164489,0.00858299025057,0.0197509964701,1.5,0.0210055276265,0.0338798832685,0.012874355642,0.0296261961644,1.00001007692,1.5,1.50001511538,0.0210057392974,0.0338802246733,0.0128744853759,0.0296264947051,5.55111512313e-17
210,forest,0.02,60,-20,0.642787609687,0.707085839943,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0100267419164,0.0161721643813,0.00614542246488,0.0141417167989,0.0100267419164,0.0161721643813,0.00614542246488,0.0141417167989,1,0.0100267419164,0.0161721643813,0.00614542246488,0.0141417167989,1.5,0.0150401128746,0.0242582465719,0.00921813369732,0.0212125751983,1,1.5,1.5,0.0150401128746,0.0242582465719,0.00921813369732,0.0212125751983,5.55111512313e-17
211,forest,0.02,60,0,0.866025403784,0.890140831103,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0126225302198,0.0203589197094,0.00773638948958,0.0178028166221,0.0126225302198,0.0203589197094,0.00773638948958,0.0178028166221,1,0.0126225302198,0.0203589197094,0.00773638948958,0.0178028166221,1.5,0.0189337953298,0.0305383795641,0.0116045842344,0.0267042249331,1,1.5,1.5,0.0189337953298,0.0305383795641,0.0116045842344,0.0267042249331,0
212,forest,0.02,60,20,0.984807753012,0.98754235747,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0140037203271,0.0225866456889,0.0085829253618,0.0197508471494,0.0140037203271,0.0225866456889,0.0085829253618,0.0197508471494,1,0.0140037203271,0.0225866456889,0.0085829253618,0.0197508471494,1.5,0.0210055804907,0.0338799685334,0.0128743880427,0.0296262707241,1,1.5,1.5,0.0210055804907,0.0338799685334,0.0128743880427,0.0296262707241,5.55111512313e-17
213,forest,0.02,75,-20,0.819152044289,0.851704676317,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0120774911559,0.0194798244451,0.00740233328913,0.0170340935263,0.0120774911559,0.0194798244451,0.00740233328913,0.0170340935263,1,0.0120774911559,0.0194798244451,0.00740233328913,0.0170340935263,1.5,0.0181162367339,0.0292197366676,0.0111034999337,0.0255511402895,1,1.5,1.5,0.0181162367339,0.0292197366676,0.0111034999337,0.0255511402895,2.77555756156e-17
214,forest,0.02,75,0,0.965925826289,0.972059177557,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0137841630397,0.0222325210317,0.00844835799205,0.0194411835511,0.0137841630397,0.0222325210317,0.00844835799205,0.0194411835511,1,0.0137841630397,0.0222325210317,0.00844835799205,0.0194411835511,1.5,0.0206762445595,0.0333487815476,0.0126725369881,0.0291617753267,1,1.5,1.5,0.0206762445595,0.0333487815476,0.0126725369881,0.0291617753267,0
215,forest,0.02,75,20,0.996194698092,0.996879652435,0.0141803743619,0.0228715715514,0.00869119718954,0.02,0.0141361266653,0.0228002042988,0.00866407763356,0.0199375930487,0.0141361266653,0.0228002042988,0.00866407763356,0.0199375930487,1,0.0141361266653,0.0228002042988,0.00866407763356,0.0199375930487,1.5,0.0212041899979,0.0342003064482,0.0129961164503,0.0299063895731,1,1.5,1.5,0.0212041899979,0.0342003064482,0.0129961164503,0.0299063895731,5.55111512313e-17
216,forest,0.04,-5,-20,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
217,forest,0.04,-5,0,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
218,forest,0.04,-5,20,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
219,forest,0.04,0,-20,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
220,forest,0.04,0,0,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
221,forest,0.04,0,20,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
222,forest,0.04,10,-20,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
223,forest,0.04,10,0,0.173648177667,0.322391505687,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,1,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,1,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,1,1,1,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,0
224,forest,0.04,10,20,0.5,0.59,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.016732841747,0.0269884544307,0.0102556126837,0.0236,0.016732841747,0.0269884544307,0.0102556126837,0.0236,1,0.016732841747,0.0269884544307,0.0102556126837,0.0236,1,0.016732841747,0.0269884544307,0.0102556126837,0.0236,1,1,1,0.016732841747,0.0269884544307,0.0102556126837,0.0236,0
225,forest,0.04,20,-20,0,0.18,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,1,1,1,0.00510493477028,0.00823376575851,0.00312883098823,0.0072,0
226,forest,0.04,20,0,0.342020143326,0.460456517527,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,1,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,1,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,1,1,1,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,0
227,forest,0.04,20,20,0.642787609687,0.707085839943,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,1,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,1,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,1,1,1,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,0
228,forest,0.04,25,-20,0.0871557427477,0.251467709053,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0071318125086,0.011502923401,0.00437111089237,0.0100587083621,0.0071318125086,0.011502923401,0.00437111089237,0.0100587083621,1.3,0.00927135626117,0.0149538004212,0.00568244416007,0.0130763208708,1.06864015683,0.00762134123767,0.0122924858672,0.00467114462954,0.0107491396816,1.3,1.06864015683,1.38923220388,0.00990774360897,0.0159802316274,0.0060724880184,0.0139738815861,2.77555756156e-17
229,forest,0.04,25,0,0.422618261741,0.526546974627,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0149332664387,0.0240859136108,0.00915264717209,0.0210618789851,0.0149332664387,0.0240859136108,0.00915264717209,0.0210618789851,1.3,0.0194132463703,0.031311687694,0.0118984413237,0.0273804426806,1.06864015683,0.015958288189,0.0257391744984,0.00978088630939,0.0225075696618,1.3,1.06864015683,1.38923220388,0.0207457746457,0.0334609268479,0.0127151522022,0.0292598405603,5.55111512313e-17
230,forest,0.04,25,20,0.707106781187,0.759827560573,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0215492785188,0.0347569008368,0.013207622318,0.0303931024229,0.0215492785188,0.0347569008368,0.013207622318,0.0303931024229,1.3,0.0280140620744,0.0451839710878,0.0171699090134,0.0395110331498,1.06864015683,0.0230284243759,0.0371426199611,0.0141141955852,0.0324792897398,1.3,1.06864015683,1.38923220388,0.0299369516887,0.0482854059495,0.0183484542608,0.0422230766617,5.55111512313e-17
231,forest,0.04,30,-20,0.173648177667,0.322391505687,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,0.00914326448346,0.0147472007798,0.00560393629632,0.0128956602275,1.6,0.0146292231735,0.0235955212476,0.00896629807411,0.020633056364,1.13728031366,0.0103984546996,0.0167717011284,0.0063732464288,0.0146659805084,1.6,1.13728031366,1.81964850186,0.0166375275194,0.0268347218055,0.0101971942861,0.0234655688134,2.77555756156e-17
232,forest,0.04,30,0,0.5,0.59,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.016732841747,0.0269884544307,0.0102556126837,0.0236,0.016732841747,0.0269884544307,0.0102556126837,0.0236,1.6,0.0267725467952,0.0431815270891,0.0164089802939,0.03776,1.13728031366,0.0190299315105,0.0306934379201,0.0116635064096,0.0268398154024,1.6,1.13728031366,1.81964850186,0.0304478904168,0.0491095006722,0.0186616102554,0.0429437046438,5.55111512313e-17
233,forest,0.04,30,20,0.766044443119,0.808156443358,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0229199218196,0.036967615838,0.0140476940184,0.0323262577343,0.0229199218196,0.036967615838,0.0140476940184,0.0323262577343,1.6,0.0366718749113,0.0591481853408,0.0224763104295,0.0517220123749,1.13728031366,0.026066375876,0.0420425417355,0.0159761658595,0.0367640165355,1.6,1.13728031366,1.81964850186,0.0417062014016,0.0672680667768,0.0255618653752,0.0588224264568,5.55111512313e-17
234,forest,0.04,33,-20,0.224951054344,0.364459864562,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0103363546387,0.0166715397399,0.00633518510116,0.0145783945825,0.0103363546387,0.0166715397399,0.00633518510116,0.0145783945825,1.59009058864,0.0164357402319,0.0265092584386,0.0100735182067,0.0231809680231,1.13728031366,0.0117553326456,0.0189602139446,0.00720488129894,0.0165797211634,1.59009058864,1.13728031366,1.8083787234,0.0186920438062,0.0301484577519,0.0114564139457,0.0263632585843,5.55111512313e-17
235,forest,0.04,33,0,0.544639035015,0.626604008712,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0177709588404,0.0286628368393,0.010891877999,0.0250641603485,0.0177709588404,0.0286628368393,0.010891877999,0.0250641603485,1.59009058864,0.0282574344033,0.045576507102,0.0173190726988,0.0398542854824,1.13728031366,0.020210561644,0.032597680071,0.012387118427,0.0285049761427,1.59009058864,1.13728031366,1.8083787234,0.0321366238614,0.0518332642925,0.0196966404312,0.045325494294,5.55111512313e-17
236,forest,0.04,33,20,0.798635510047,0.834881118239,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0236778536086,0.0381900864655,0.0145122328569,0.0333952447296,0.0236778536086,0.0381900864655,0.0145122328569,0.0333952447296,1.59009058864,0.0376499321823,0.0607256970682,0.0230757648859,0.0531014643499,1.13728031366,0.0269283567788,0.0434328335141,0.0165044767354,0.0379797544008,1.59009058864,1.13728031366,1.8083787234,0.0428185266815,0.0690621398089,0.0262436131274,0.0603912500316,5.55111512313e-17
237,forest,0.04,40,-20,0.342020143326,0.460456517527,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,0.0130588915918,0.0210627283739,0.00800383678207,0.0184182607011,1.34729635533,0.0175941970463,0.0283777371715,0.0107835401252,0.0248148555142,1.13728031366,0.0148516203256,0.0239542263316,0.009102606006,0.0209467253072,1.34729635533,1.13728031366,1.53225362159,0.0200095339354,0.0322734418314,0.0122639078959,0.0282214466626,5.55111512313e-17
238,forest,0.04,40,0,0.642787609687,0.707085839943,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,0.0200534838328,0.0323443287625,0.0122908449298,0.0282834335977,1.34729635533,0.0270179856796,0.0435773962574,0.0165594105778,0.0381061670025,1.13728031366,0.0228064323833,0.0367845683601,0.0139781359769,0.0321661922334,1.34729635533,1.13728031366,1.53225362159,0.0307270232282,0.0495597148841,0.018832691656,0.043337393561,5.55111512313e-17
239,forest,0.04,40,20,0.866025403784,0.890140831103,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.0252450604397,0.0407178394188,0.0154727789792,0.0356056332441,0.0252450604397,0.0407178394188,0.0154727789792,0.0356056332441,1.34729635533,0.0340125779206,0.0548589966461,0.0208464187255,0.0479713398992,1.13728031366,0.0287107102552,0.0463075971858,0.0175968869306,0.0404935857439,1.34729635533,1.13728031366,1.53225362159,0.0386818352859,0.0623900569127,0.0237082216268,0.0545568604872,5.55111512313e-17
240,forest,0.04,50,-20,0.5,0.59,0.0283607487238,0.0457431431028,0.0173823943791,0.04,0.016732841747,0.0269884544307,0.0102556126837,0.0236,0.016732841747,0.0269884544307,0.0102556126837,0.0236,1.13051587485,0.0189167432263,0.0305108761715,0.0115941329452,0.0266801746464,1.13728031366,0.0190299315105,0.0306934379201,0.0116635064096,0.0268398154024,1.13051587485,1.13728031366,1.28571344874,0.0215136396698,0.0346994188223,0.0131857791525,0.0303428373903,2.77555756156e-17
